"OCS Express",ocschina,"+86 400-1188-588",http://www.ocschina.com/,express,//s.trackingmore.com/images/icons/express/ocschina.png,CN,http://www.ocschina.com/track.html,OCS国际快递
"Kerry Tec",kerry-tec,"+852 2410 3600",http://www.kerry-tec.com/,express,//s.trackingmore.com/images/icons/express/kerry-tec.png,,http://www.kerry-tec.com/track_trace.php,"Kerry Tec"
"Ivory Coast EMS",ivory-coast-ems,"​(225) 20 00 69 50  / 08 83 83 30",http://www.laposte.ci/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/3121.jpg,CI,http://globaltracktrace.ptc.post/gtt.web/,"科特迪瓦 EMS"
Naqel,naqel,"+966 1147 10030",http://www.naqel.com.sa/shipment_tracking.php,express,//s.trackingmore.com/images/icons/express/naqel.png,SA,http://www.naqelksa.com/shipment_tracking.php,Naqel
BEL,8256ru,"+86 150-130-345-88",http://www.8256ru.com,express,//s.trackingmore.com/images/icons/express/8256ru.png,,http://8256.kingtrans.cn/WebTrack,BEL北俄国际
"Jamaica Post",jamaica-post,"(876) 922-9448",http://www.jamaicapost.gov.jm/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/10010.jpg,JM,https://jamaicapost.gov.jm/track-and-trace/,牙买加邮政
"Paquet Express",paquet,800-821-0208,https://www.paquetexpress.com.mx/,express,//s.trackingmore.com/images/icons/express/paquet.png,MX,https://www.paquetexpress.com.mx/,paquet
"Pitney Bowes",parcel,,https://parceltracking.pb.com/app/,express,//s.trackingmore.com/images/icons/express/parcel.png,US,https://parceltracking.pb.com/,"Pitney Bowes"
CXC,cxc,31010888,http://cxc.com.hk,express,//s.trackingmore.com/images/icons/express/cxc.png,,http://cxc.com.hk/tracking/,CXC物流
"Jordan Post",jordan-post,+(962)-6-4293000,http://www.jordanpost.com.jo/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/10030.jpg,JO,http://www.jordanpost.com.jo/,约旦邮政
"One World Express",oneworldexpress,"0755-8653 6663",http://www.oneworldexpress.com/,express,//s.trackingmore.com/images/icons/express/oneworldexpress.png,CN,http://oneworldexpress.co.uk/mulit_tracking/demo/results.php,万欧国际
"Kazakhstan Post",kazpost,"7 7172  61-16-99",http://www.kazpost.kz/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/11010.jpg,KZ,https://post.kz/mail/search/track/******/detail,哈萨克斯坦邮政
ADSOne,adsone,"+61(3) 8379 8201",http://tracking.adsone.com.au/,express,//s.trackingmore.com/images/icons/express/adsone.png,AU,https://tracking.icumulus.cloud/,ADSOne快递
"BSI express",bsi,"4006 5868 22",http://www.bsiscm.com/,express,//s.trackingmore.com/images/icons/express/bsi.png,cn,https://www.deppon.com/newwebsite/track/ordertrack,佰事达
"Amazon Logistics",amazon,,https://logistics.amazon.com/,express,//s.trackingmore.com/images/icons/express/amazon.png,US,,亚马逊物流
"Kenya Post",kenya-post,"(254) 020 324 2000",http://www.posta.co.ke/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/11020.jpg,KE,http://www.posta.co.ke/,肯尼亚邮政
"Landmark Global",landmark-global,"+32 2 201 23 45",http://landmarkglobal.com/,express,//s.trackingmore.com/images/icons/express/landmark-global.png,BE,https://track.landmarkglobal.com/?trck=******&Submit=Track,"Landmark Global快递"
Airfex,airfex,"+86 400-186-6365",http://www.airfex.net,express,//s.trackingmore.com/images/icons/express/airfex.png,CN,http://www.airfex.net/track.aspx?o=******,亚风快递
"The Courier Guy",thecourierguy,"010 222 2300",http://www.thecourierguy.co.za/,express,//s.trackingmore.com/images/icons/express/thecourierguy.png,ZA,http://www.thecourierguy.co.za/tracking_home.php,"The Courier Guy"
"King Kong Express",kke,852-23329918,http://www.szkke.com/index.php,express,//s.trackingmore.com/images/icons/express/kke.png,CN,http://www.szkke.com/index.php/Index/index/select.html,京广速递
"SMSA Express",smsa-express,"+966 92000 9999",http://www.smsaexpress.com/,express,//s.trackingmore.com/images/icons/express/smsa-express.png,SA,http://www.smsaexpress.com/Track.aspx?tracknumbers=******,SMSA快递
"Best Express(logistic)",800best,"+86 400-8856-561",http://www.800best.com,express,//s.trackingmore.com/images/icons/express/800best.png,CN,http://www.800best.com/freight/track.asp,百世快运
"Cosmetics Now",costmeticsnow,,https://www.cosmeticsnow.com/,express,//s.trackingmore.com/images/icons/express/costmeticsnow.png,,,"Cosmetics Now"
"Kyrgyzstan Post",kyrgyzpost,"(996) 31261 52 94",http://kyrgyzpost.kg/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/11090.jpg,KG,http://kyrgyzpost.kg/ru/zip-search.html?searchword=******,吉尔吉斯斯坦邮政
"SFC Service",sfcservice,"+86 400-881-8106",http://www.sfcservice.com/,express,//s.trackingmore.com/images/icons/express/sfcservice.png,,http://www.sfcservice.com/track/track/track,三态速递
"Laos Post",laos-post,,http://www.laopostapl.com,globalpost,//s.trackingmore.com/images/icons/express/companylogo/12010.jpg,LA,http://www.laopostapl.com/#/tracking/index,老挝邮政
"Latvia Post",latvijas-pasts,"(371) 27008001",http://www.pasts.lv/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/12020.jpg,LV,http://www.pasts.lv/en/Category/Tracking_of_Postal_Items/,拉脱维亚邮政
EC-Firstclass,ec-firstclass,"+86 4006 988 223",https://ec-firstclass.chukou1.com,express,//s.trackingmore.com/images/icons/express/ec-firstclass.png,,http://www.ec-firstclass.org/Details.aspx,EC-Firstclass
YJI,yji,,http://www.yanjin-gj.com,express,//s.trackingmore.com/images/icons/express/yji.png,,http://www.yanjin-gj.com/track.aspx,延锦国际
"Lebanon Post",liban-post,"961 1 629628",http://www.libanpost.com/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/12030.jpg,LB,https://www.libanpost.com/arabic/individuals/mailing,黎巴嫩邮政
"MyHermes UK",hermes-uk,"+44 330 333 6556",http://www.myhermes.co.uk/,express,//s.trackingmore.com/images/icons/express/hermes-uk.png,UK,,"MyHermes UK"
"Hi Life",hi-life,0800-022-118,http://www.hilife.com.tw/,express,//s.trackingmore.com/images/icons/express/hi-life.png,CN,,"Hi Life萊爾富"
"Lesotho Post",lesotho-post,"(266) 2232 1690",http://lesothopost.org.ls/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/12040.jpg,LS,http://globaltracktrace.ptc.post/gtt.web/,莱索托邮政
"DHL ECommerce",dhlglobalmail,"+1 317-554-5191",http://webtrack.dhlglobalmail.com/,globalpost,//s.trackingmore.com/images/icons/express/dhlglobalmail.png,DE,http://webtrack.dhlglobalmail.com/?trackingnumber=******,DHL电子商务
"WeDo Logistics",wedo,"+86 (0779)2050300",http://www.wedoexpress.com/en/,express,//s.trackingmore.com/images/icons/express/wedo.png,,http://www.wedoexpress.com/en/,"WeDo Logistics"
SpeedPAK,speedpak,86-21-60556068,http://www.orangeconnex.com.cn/,express,//s.trackingmore.com/images/icons/express/speedpak.png,CN,http://www.orangeconnex.com.cn/tracking,SpeedPAK物流
"DPD UK",dpd-uk,"+44 845 9 300 350",http://www.dpd.co.uk/,express,//s.trackingmore.com/images/icons/express/dpd-uk.png,UK,https://www.dpd.com/tracking,"DPD UK"
Geodis,geodis,,http://www.geodis.com/,express,//s.trackingmore.com/images/icons/express/geodis.png,FR,,Geodis
"TNT UK",tnt-uk,"0800 100 600",www.tnt.co.uk,express,//s.trackingmore.com/images/icons/express/tnt-uk.png,UK,http://www.tnt.co.uk,"TNT UK"
Zajil,zajil,920000177,https://zajil-express.com/en/,express,//s.trackingmore.com/images/icons/express/zajil.png,SA,https://zajil-express.com/en/,Zajil快递
"Liechtenstein Post",liechtenstein-post,"+ (423) 399 44 44",http://www.post.li/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/12070.jpg,LI,https://www.tnt.com/express/de_ch/site/home/applications/tracking.html?searchType=CON&cons=******,列支敦士登邮政
Ltexp,ltexp,800-820-3585,http://www.ltexp.com.cn/,express,//s.trackingmore.com/images/icons/express/ltexp.png,CN,,乐天国际物流
"Lithuania Post",lietuvos-pastas,"(370) 8 700 55400",http://www.post.lt/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/12080.jpg,LT,https://www.post.lt/en/help/parcel-search,立陶宛邮政
"Lazada (LEX)",lgs,,https://tracker.lel.asia/,express,//s.trackingmore.com/images/icons/express/lgs.png,,https://tracker.lel.asia/,"Lazada (LGS) 快递"
"CJ Packet",cj-dropshipping,"1(909) 809-1104",http://cjpacket.com,express,//s.trackingmore.com/images/icons/express/cj-dropshipping.png,CN,,"CJ Packet"
"Luxembourg Post",luxembourg-post,"(352) 8002 8004",http://www.post.lu/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/12100.jpg,LU,http://www.trackandtrace.lu/,卢森堡邮政
"GLS Italy",gls-italy,"+39 199 151188",http://www.gls-italy.com/,express,//s.trackingmore.com/images/icons/express/gls-italy.png,IT,https://www.gls-italy.com/en/services-for-recipients/parcel-details,意大利GLS
"InPost Paczkomaty",inpost-paczkomaty,"+48 801 400 100",https://paczkomaty.pl,express,//s.trackingmore.com/images/icons/express/inpost-paczkomaty.png,PL,https://inpost.pl/sledzenie-przesylek?number=******,"InPost Paczkomaty"
Jayeek,jayeek,"+971 4 344 1112",http://www.jayeek.com/index.html,express,//s.trackingmore.com/images/icons/express/jayeek.png,,,Jayeek
DSV,dsv,"1 (732) 850-8000",http://www.dsv.com/,express,//s.trackingmore.com/images/icons/express/dsv.png,,http://www.dsv.com/,DSV
StarTrack,star-track,"+61 13 2345",https://startrack.com.au/,express,//s.trackingmore.com/images/icons/express/star-track.png,AU,https://startrack.com.au/,"StarTrack 快递"
Dekun,dekun,"+86 400-830-8686",http://www.dekuncn.com,express,//s.trackingmore.com/images/icons/express/dekun.png,,http://www.dekuncn.com/goods-num_1324657987.html,德坤物流
"17Feia Express",17feia,"400 8809976",http://www.17feia.com/,express,//s.trackingmore.com/images/icons/express/17feia.png,CN,,一起飞啊国际速运
"Macedonia Post",macedonia-post,"(389) 02 3 105 105",http://www.posta.mk/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/13020.jpg,MK,https://www.posta.com.mk/,马其顿邮政
Echo,echo,"+1 (800) 354-7993",http://echo.com/,express,//s.trackingmore.com/images/icons/express/echo.png,US,https://www.echo.com/shipment-tracking?ref=******,Echo
"Blue Sky Express",blueskyexpress,4008886890,http://www.blueskyexpress.com.au/,express,//s.trackingmore.com/images/icons/express/blueskyexpress.png,AU,http://198.11.173.181:8888/cgi-bin/GInfo.dll?EmmisTrack,蓝天快递
"DPD Ireland",dpd-ireland,"+353 (0)90 64 20500",http://dpd.ie/,express,//s.trackingmore.com/images/icons/express/dpd-ireland.png,IE,https://dpd.ie/tracking?deviceType=5&consignmentNumber=******,爱尔兰DPD
"EMPS Express",empsexpress,"+86 (755) 36620359",http://www.empsexpress.com/,express,//s.trackingmore.com/images/icons/express/empsexpress.png,,http://www.empsexpress.com/IrobotBox/TrackingNoSerach/Index.aspx?TrackingNo=******,"EMPS Express"
YMDD,yimidida,4008-311-311,https://www.yimidida.com/home/home.jsp,express,//s.trackingmore.com/images/icons/express/yimidida.png,,https://www.yimidida.com/online/waybilltrack.jsp,壹米滴答
"DHL Global Forwarding",dhl-global-logistics,"+607 5629 223",http://www.logistics.dhl/,express,//s.trackingmore.com/images/icons/express/dhl-global-logistics.png,US,,DHL全球货运
"Toll IPEC",toll-ipec,"+61 1300 865 547",http://www.tollgroup.com/tollipec,express,//s.trackingmore.com/images/icons/express/toll-ipec.png,AU,https://www.mytoll.com/?externalSearchQuery=******,"Toll IPEC"
OnTrac,ontrac,"+1 800 334 5000",https://www.ontrac.com/index.asp,express,//s.trackingmore.com/images/icons/express/ontrac.png,US,https://www.ontrac.com/tracking.asp,OnTrac
PosLaju,poslaju,+60376261900,http://www.poslaju.com.my/,globalpost,//s.trackingmore.com/images/icons/express/poslaju.png,MY,https://www.poslaju.com.my/track-trace-v2/,马来西亚EMS
"Malaysia Post",malaysia-post,"(60) 3-2727-9100",http://www.pos.com.my/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/13050.jpg,MY,https://www.pos.com.my/postal-services/quick-access/?track-trace,马来西亚邮政
"Asendia USA",asendia-usa,"+1 610 461 3661",https://www.asendiausa.com,express,//s.trackingmore.com/images/icons/express/asendia-usa.png,US,http://tracking.asendiausa.com/t.aspx?p=******,"Asendia USA"
ECPOST,ecpost,"+86 0755-36921735",http://www.ecpostchina.com/,express,//s.trackingmore.com/images/icons/express/ecpost.png,CN,http://www.ecpostchina.com/track/track/index?trackNo=******,ECPOST
Aprche,aprche,,http://post.aprche.net,express,//s.trackingmore.com/images/icons/express/aprche.png,,,Aprche
"Maldives Post",maldives-post,"(960) 33155555",http://www.maldivespost.com/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/13060.jpg,MV,http://www.maldivespost.com/,马尔代夫邮政
"Asendia UK",asendia-uk,"0845 8738155",http://www.asendia.co.uk/,express,//s.trackingmore.com/images/icons/express/asendia-uk.png,UK,https://www.asendia.co.uk/tracking/,"Asendia UK"
"Cacesa Postal",cacesapostal,,http://www.cacesapostal.com/,express,//s.trackingmore.com/images/icons/express/cacesapostal.png,,https://www.cacesapostal.com/Tracking?q=******,Cacesa南美专线
"TAQBIN Malaysia",taqbin-my,"+60 1800-8-827246",http://my.ta-q-bin.com/,express,//s.trackingmore.com/images/icons/express/taqbin-my.png,MY,http://myhuiai.com/mytrack/taqbin/,"TAQBIN 马来西亚"
Yodel,yodel,"0844 755 0117",http://www.yodel.co.uk/,express,//s.trackingmore.com/images/icons/express/yodel.png,UK,https://www.yodel.co.uk/track?error=5&parcel_id=31312414&postcode=1321,Yodel
CRE,cre,"+86 95572",http://www.cre.cn/,express,//s.trackingmore.com/images/icons/express/cre.png,CN,http://www.cre.cn/selfSearch.html,中铁快运
"Xing Yuan",xingyuan,,http://new.sz-tianma.com,express,//s.trackingmore.com/images/icons/express/xingyuan.png,,,"Xing Yuan"
"Malta Post",malta-post,"(356) 2596 1740",http://www.maltapost.com/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/13080.jpg,MT,https://www.maltapost.com/tracking/#/trackedItems?barcode=******,马耳他邮政
"Asendia Germany",asendia-de,"+49 0800 18 17 000",http://www.asendia.de/en/,express,//s.trackingmore.com/images/icons/express/asendia-de.png,DE,https://www.asendia.de/tracking/,"Asendia Germany"
"Ekart Logistics",ekart,+9118004201111,https://www.ekartlogistics.com,express,//s.trackingmore.com/images/icons/express/ekart.png,IN,https://www.ekartlogistics.com/track/******/,埃卡特物流
"Bonds Couriers",bondscouriers,"+61 1300-369-300",http://www.bondscouriers.com.au/,express,//s.trackingmore.com/images/icons/express/bondscouriers.png,AU,http://www.bondscouriers.com.au/bondsweb/track-job.htm,"Bonds Couriers"
Famiport,famiport,(03)2550119,https://www.famiport.com.tw/Web_Famiport/page/process.aspx,express,//s.trackingmore.com/images/icons/express/famiport.png,,http://www.famiport.com.tw/distribution_search.asp?page=4,全家快递
"Yong Man Yi",ymy,,http://www.2ezi-ymy.com,express,//s.trackingmore.com/images/icons/express/ymy.png,,,"Yong Man Yi"
"Kerry Express",kerry-logistics,"+852 2410 3600",http://www.kerrylogistics.com/,express,//s.trackingmore.com/images/icons/express/kerry-logistics.png,,http://www.expba.com/emmis/www.kerryeas.com.html,嘉里大通物流
"Shree Tirupati Courier",shree-tirupati,+9102613995227,http://www.shreetirupaticourier.net/,express,//s.trackingmore.com/images/icons/express/shree-tirupati.png,IN,http://www.trackcourier.in/tracking-shreetirupati.php,"Shree Tirupati"
"Mauritius Post",mauritius-post,"+ (230) 208 2851",http://www.mauritiuspost.mu/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/13130.jpg,MU,http://www.mauritiuspost.biz/?itemid=******,毛里求斯邮政
CourierPost,courierpost,"+64 9 367 9710",http://www.courierpost.co.nz/,express,//s.trackingmore.com/images/icons/express/courierpost.png,NZ,http://trackandtrace.courierpost.co.nz/search/******,CourierPost
"Taiwan Pelican Express",e-can,"+8862 6618-1818",https://www.e-can.com.tw,express,//s.trackingmore.com/images/icons/express/e-can.png,,http://query2.e-can.com.tw/%E5%A4%9A%E7%AD%86%E6%9F%A5%E4%BB%B6A.htm,台湾宅配通快递
Safexpress,safexpress,+911800113113,http://www.safexpress.com/,express,//s.trackingmore.com/images/icons/express/safexpress.png,IN,http://www.safexpress.com/Portal/faces/TrackShipment.jspx?,Safexpress
"Meest Express",meest,"1 800 288 9949",https://t.meest-group.com/en,express,//s.trackingmore.com/images/icons/express/meest.png,,https://t.meest-group.com/en,Meest快递
"Moldova Post",moldova-post,"(373 22) 251-201",http://www.posta.md/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/13160.jpg,MD,http://www.posta.md/en/tracking?id=******,摩尔多瓦邮政
Purolator,purolator,1-888-744-7123,http://www.purolator.com/,express,//s.trackingmore.com/images/icons/express/purolator.png,US,https://www.purolator.com/purolator/ship-track/tracking-summary.page,Purolator
ACOMMERCE,acommerce,+62-21-2788-9210,https://tracking.acommerce.asia/,express,//s.trackingmore.com/images/icons/express/acommerce.png,,https://tracking.acommerce.asia/,ACommerce
"Pony Express",pony-express,"+7 495 937 77 77",http://www.ponyexpress.ru,express,//s.trackingmore.com/images/icons/express/pony-express.png,RU,,"Pony Express"
"Monaco Post",la-poste-monaco,"+ (377) 99998080",http://www.lapostemonaco.mc/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/13170.jpg,MC,http://www.lapostemonaco.mc/Suivi-envoi.html,摩纳哥邮政
"IML Logistics",imlb2c,0755-61218688,http://www.imlb2c.com/,express,//s.trackingmore.com/images/icons/express/imlb2c.png,,https://iml.ru/en/status,IML艾姆勒
"139 ECONOMIC Package",139express,"+86 4000 666 139",http://www.139express.com/,express,//s.trackingmore.com/images/icons/express/139express.png,CN,http://www.139express.com/Home/Search_Tracking,139快递
HiveWMS,hivewms,"+49 7251 72332",http://www.hivewms.com,express,//s.trackingmore.com/images/icons/express/hivewms.png,,www.hivewms.com,海沧无忧
"Monaco EMS",monaco-ems,"+377 9999 8080",http://www.lapostemonaco.mc/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/13172.jpg,MC,http://www.lapostemonaco.mc/Suivi-envoi.html,"摩纳哥 EMS"
"Boxc Logistics",boxc,"+1 (646) 968-0080",https://www.boxc.com,express,//s.trackingmore.com/images/icons/express/boxc.png,,,Boxc
"Mongol Post",mongol-post,"+ (976) 180001613",http://www.mongolpost.mn/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/13180.jpg,MN,http://www.mongolpost.mn/,蒙古邮政
"UBI Smart Parcel",ubi-logistics,"+61-2-9355 3888",http://www.ubismartparcel.com/,express,//s.trackingmore.com/images/icons/express/ubi-logistics.png,AU,http://www.ubismartparcel.com/,"UBI Logistics"
"Montenegro Post",posta-crne-gore,19801,http://www.postacg.me/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/13190.jpg,ME,https://e-racuni.postacg.me/PracenjePosiljaka/,黑山邮政
"Fastway New Zealand",fastway-nz,"+64 (09) 634 3704",https://www.aramex.co.nz,express,//s.trackingmore.com/images/icons/express/fastway-nz.png,NZ,https://www.fastway.co.nz/tools/track/,新西兰Fastway
Ltian,ltian,"+00(86) 18663911185",http://www.ltianexp.com/,express,//s.trackingmore.com/images/icons/express/ltian.png,CN,http://47.92.33.48:8086/xms/client/wnoView.htm,乐天国际
"Maroc Poste",poste-maroc,"+ (212) 0537 210 202",http://www.poste.ma/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/13210.jpg,MA,http://www.poste.ma/,摩洛哥邮政
DPEX,dpex,"+65 6781 8888",https://www.dpex.com/,express,//s.trackingmore.com/images/icons/express/dpex.png,SG,https://dpex.com/track-and-trace/,DPEX
"Fastway Australia",fastway-au,"+61 (0) 2 9737 8288",https://www.aramex.com.au,express,//s.trackingmore.com/images/icons/express/fastway-au.png,AU,https://www.aramex.com.au/tools/track?l=******,澳大利亚Fastway
"Direct Freight",directfreight-au,+1300347397,http://www.directfreight.com.au/,express,//s.trackingmore.com/images/icons/express/directfreight-au.png,AU,http://www.directfreight.com.au/ConsignmentStatus.aspx,"Direct Freight快递"
"Fastway Ireland",fastway-ie,"+353 1 4242 900",http://www.fastway.ie/,express,//s.trackingmore.com/images/icons/express/fastway-ie.png,IE,http://www.fastway.ie/courier-services/track-your-parcel?l=******,爱尔兰Fastway
"SJTSZ Express",sjtsz,0755-27775501,http://www.sjtsz.com.cn/,express,//s.trackingmore.com/images/icons/express/sjtsz.png,CN,http://47.52.141.31:8089/,盛吉泰快递
MRW,mrw-spain,"+34 902 300 403",https://www.mrw.es,express,//s.trackingmore.com/images/icons/express/mrw-spain.png,ES,http://www.mrw.es/seguimiento_envios/MRW_resultados_consultas.asp?modo=nacional&envio=******,MRW
Usky,uskyexpress,020-31230719,http://www.uskyexpress.com,express,//s.trackingmore.com/images/icons/express/uskyexpress.png,,http://www.uskyexpress.com:8082/trackIndex.htm,全酋通Usky
"Namibia Post",namibia-post,"(264) 61 201 3042",http://www.nampost.com.na/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/14010.jpg,NA,http://globaltracktrace.ptc.post/gtt.web/,纳米比亚邮政
"Come One express",com1express,,http://www.com1express.net/home.html,express,//s.trackingmore.com/images/icons/express/com1express.png,,http://www.com1express.net/tracking.html?trackNo=******,商壹国际快递
Packlink,packlink,,http://www.packlink.es/es/,express,//s.trackingmore.com/images/icons/express/packlink.png,ES,https://www.packlink.es/seguimiento-envios/,Packlink
"KUAYUE EXPRESS",kye,4008098098,http://www.ky-express.com/,express,//s.trackingmore.com/images/icons/express/kye.png,cn,http://www.ky-express.com/,跨越速运
"Ark express",arkexpress,"+61 3 9008 8899",http://www.arkexpress.com.au/,express,//s.trackingmore.com/images/icons/express/arkexpress.png,AU,http://www.arkexpress.com.au/cgi-bin/GInfo.dll?DispInfo&w=arkexpress&nid=8,方舟国际速递
UPU,upu,,http://globaltracktrace.ptc.post/gtt.web/,globalpost,//s.trackingmore.com/images/icons/express/upu.png,,http://globaltracktrace.ptc.post/gtt.web/,UPU
"Arrow XL",arrowxl,"+44 800 015 1509",http://www.arrowxl.co.uk/,express,//s.trackingmore.com/images/icons/express/arrowxl.png,UK,https://askaxl.co.uk/tracking?upi=0000000000&Postcode=000,"Arrow XL"
I-parcel,i-parcel,"+44 (0) 1342 315 455",https://www.i-parcel.com/,express,//s.trackingmore.com/images/icons/express/i-parcel.png,US,https://tracking.i-parcel.com/?TrackingNumber=******,I-parcel
"Colis Prive",colis-prive,"+33 0826 82 83 84",https://www.colisprive.fr/,express,//s.trackingmore.com/images/icons/express/colis-prive.png,FR,https://www.colisprive.fr/,"Colis Privé"
"Winlink logistics",winlink,,http://www.winlinklogistics.com,express,//s.trackingmore.com/images/icons/express/winlink.png,CN,http://www.winlinklogistics.com/trackIndex.html,合联国际物流
"MC Express",md-express,"+86 0371-63529638",http://www.mc-express.cn/default.html,express,//s.trackingmore.com/images/icons/express/md-express.png,,http://www.mc-express.cn:8082/trackIndex.htm,茂聪国际物流
Bluedart,bluedart,"1860 233 1234",http://www.bluedart.com/,express,//s.trackingmore.com/images/icons/express/bluedart.png,IN,https://www.bluedart.com/web/guest/tracking,Bluedart
LaserShip,lasership,"(804) 414-2590",http://www.lasership.com/,express,//s.trackingmore.com/images/icons/express/lasership.png,US,http://www.lasership.com/track.php?track_number_input=******,Lasership
"Fast Express",kjkd,4008333666,http://www.kjkd.com/,express,//s.trackingmore.com/images/icons/express/kjkd.png,cn,http://www.kjkd.com/,快捷快递
"China Russia56",china-russia56,"+86 020 36297280",http://www.china-russia56.com,express,//s.trackingmore.com/images/icons/express/china-russia56.png,CN,http://www.china-russia56.com/Search.asp,俄必达A79
"New Caledonia Post",new-caledonia-post,"+ 687 27 77 94",http://www.opt.nc/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/97020.jpg,NC,http://webtrack.opt.nc/ipswebtracking/,新喀里多尼亚邮政
DTDC,dtdc,3300444,http://dtdc.com/,express,//s.trackingmore.com/images/icons/express/dtdc.png,IN,http://dtdc.com/track,DTDC
xpresspost,xpresspost,1-866-607-6301,http://www.canadapost.ca/,globalpost,//s.trackingmore.com/images/icons/express/xpresspost.png,CA,https://www.canadapost.ca/trackweb/en#/search?searchFor=******,xpresspost
"Grand Slam Express",grandslamexpress,"+91 22 2850 9877",http://grandslamexpress.in/,express,//s.trackingmore.com/images/icons/express/grandslamexpress.png,IN,http://icms.grandslamexpress.in/webtracking/WebTracking.aspx,"Grand Slam Express"
"Nicaragua Post",nicaragua-post,"+ (505) 22558410",http://www.correos.gob.ni/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/14070.jpg,NI,http://www.correos.gob.ni/,尼加拉瓜邮政
GoJavas,gojavas,0124-4405730,http://gojavas.com/,express,//s.trackingmore.com/images/icons/express/gojavas.png,IN,http://gojavas.com/docket_details.php?pop=docno&docno=******,GoJavas
Fetchr,fetchr,+971-4801-8100,https://fetchr.us/,express,//s.trackingmore.com/images/icons/express/fetchr.png,US,https://track.fetchr.us/,Fetchr
"FedEx Poland Domestic",opek,"+48 22 732 79 99",http://www.fedex.com/pl/,express,//s.trackingmore.com/images/icons/express/opek.png,PL,https://www.fedex.com/apps/fedextrack/?action=track&trackingnumber=******&cntry_code=pl&locale=pl_PL,波兰FedEx
"XDP Express",xdp-uk,"+44 843 1782222",http://www.xdp.co.uk/,express,//s.trackingmore.com/images/icons/express/xdp-uk.png,UK,https://www.xdp.co.uk/track.php?c=00000&code=000,"XDP Express"
EFSPost,efspost,"0061-02 9742 5555",http://www.efspost.com/,express,//s.trackingmore.com/images/icons/express/efspost.png,cn,http://www.efspost.com/index/trackbatch,平安快递
ePacket,epacket,"+86 11183",http://www.ems.com.cn/english.html,globalpost,//s.trackingmore.com/images/icons/express/epacket.png,CN,http://www.ems.com.cn/mailtracking/you_jian_cha_xun.html,e邮宝
"LiBang International Logistics",lbexps,"+86 020-66686638",http://www.lbexps.com/,express,//s.trackingmore.com/images/icons/express/lbexps.png,,http://47.52.162.35:22227/lbexps_ifd_web/track/trackAction!query.action,立邦国际物流
"Nigeria Post",nigeria-post,"+(234) 7055991758",http://www.nipost.gov.ng/,globalpost,//s.trackingmore.com/images/icons/express/companylogo/14100.jpg,NG,http://ips.nipost.gov.ng/ipswebtracking/,尼日利亚邮政
"First Flight",first-flight,"+91 022-39576666",http://www.firstflight.net/,express,//s.trackingmore.com/images/icons/express/first-flight.png,IN,https://firstflight.net/domestictracking.php,"First Flight"
Ledii,ledii,0755-29778511,http://ledii.itdida.com/zhanghao/landing.xhtml,express,//s.trackingmore.com/images/icons/express/ledii.png,CN,,乐递供应链
"SkyNet Worldwide Express",skynetworldwide,"+44 (0) 20 8538 1988",http://www.skynetwwe.com/,express,//s.trackingmore.com/images/icons/express/skynetworldwide.png,,http://sky.skynet.net/public/Tracking.aspx?guide=******,SkyNet国际快递
"SGT Corriere Espresso",sgt-it,"+39 02 580751",http://sogetras.it/,express,//s.trackingmore.com/images/icons/express/sgt-it.png,IT,https://my.sgt.it/Shippings/QuickActions/QuickTracking_Shippings?LdvQuickSearch=******,"SGT Corriere Espresso"
Eyou800,eyoupost,"+86 400 000 9961",http://www.eyou800.com/,express,//s.trackingmore.com/images/icons/express/eyoupost.png,cn,http://www.eyou800.com/OrderSearch.aspx,易友通
eTotal,etotal,"+86 020 83036431/83702521",http://www.e-total.com,express,//s.trackingmore.com/images/icons/express/etotal.png,,http://www.e-total.com/index.php/express.html,eTotal快递
"Top Ideal Express",zhuozhi,"020 62262811",https://www.esdex.com/,express,//s.trackingmore.com/images/icons/express/zhuozhi.png,CN,,zhuozhi
